,Basvuru Yili,Cinsiyet,Dogum Yeri,Ikametgah Sehri,Universite Adi,Universite Turu,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Sehir,Lise Turu,Lise Mezuniyet Notu,Baska Bir Kurumdan Burs Aliyor mu?,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Uye Oldugunuz Kulubun Ismi,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Spor Dalindaki Rolunuz Nedir?,Aktif olarak bir STK üyesi misiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Girisimcilikle Ilgili Deneyiminizi Aciklayabilir misiniz?,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,yil,Yas
5164,2023,2,41,5.0,135,1,0.0,1,2,1,0.0,42,1,5,0,4.0,0,0,0.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
5165,2023,1,33,78.0,41,0,0.0,0,4,1,0.0,46,1,5,0,0.0,0,0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
5166,2023,2,77,78.0,63,0,0.0,0,2,3,0.0,78,5,5,0,0.0,0,0,0.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2003,21.0
5167,2023,2,0,0.0,93,0,0.0,0,4,2,0.0,0,1,5,0,2.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
5168,2023,2,56,78.0,104,0,0.0,0,4,2,0.0,53,5,5,1,4.0,0,0,4.0,0,0,1,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
5169,2023,2,34,78.0,189,1,0.0,0,5,3,0.0,79,5,5,1,5.0,1,1,5.0,1,1,1,0,0,3,1,0.0,1,1,1,0.0,2001,23.0
5170,2023,1,79,80.0,69,0,0.0,0,3,3,0.0,80,1,5,0,0.0,0,0,1.0,0,0,1,0,1,3,1,0.0,1,1,0,0.0,2002,22.0
5171,2023,1,5,78.0,92,1,0.0,1,2,3,0.0,5,1,5,1,1.0,0,0,1.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2003,21.0
5172,2023,1,6,78.0,151,0,0.0,0,3,3,0.0,6,1,2,0,0.0,1,2,1.0,0,0,1,0,1,4,1,0.0,1,1,1,0.0,1999,25.0
5173,2023,1,6,6.0,6,0,0.0,0,2,3,0.0,6,5,5,0,4.0,1,1,4.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
5174,2023,1,1,1.0,58,0,0.0,0,2,3,0.0,1,1,5,1,1.0,0,0,2.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
5175,2023,2,57,58.0,60,0,0.0,0,3,1,0.0,58,1,5,1,2.0,0,3,2.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
5176,2023,1,11,11.0,153,0,0.0,0,3,3,0.0,11,1,5,0,0.0,1,2,4.0,1,2,0,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
5177,2023,2,6,79.0,50,0,0.0,0,3,2,0.0,6,1,5,0,2.0,0,0,2.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
5178,2023,2,28,29.0,113,0,0.0,0,4,3,0.0,29,5,5,1,1.0,0,0,2.0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
5179,2023,1,77,78.0,153,0,0.0,0,2,2,0.0,78,1,5,1,1.0,0,0,1.0,1,2,1,0,1,1,0,0.0,0,1,1,0.0,2003,21.0
5180,2023,2,77,0.0,2,0,0.0,0,1,3,0.0,0,1,5,1,0.0,0,0,0.0,0,0,0,0,1,3,1,0.0,0,1,1,0.0,1999,25.0
5181,2023,1,77,78.0,183,0,0.0,0,2,2,0.0,53,1,5,1,0.0,1,3,4.0,1,1,1,0,0,0,1,0.0,1,1,1,0.0,2003,21.0
5182,2023,2,77,78.0,56,1,0.0,1,4,3,0.0,78,1,5,1,1.0,0,0,0.0,1,2,1,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
5183,2023,2,77,78.0,142,0,0.0,0,1,3,0.0,78,1,5,1,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
5184,2023,2,52,53.0,129,0,0.0,0,3,2,0.0,53,1,5,1,0.0,0,0,1.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
5185,2023,2,77,78.0,166,1,0.0,1,2,2,0.0,78,1,5,0,0.0,0,0,2.0,1,3,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
5186,2023,1,35,54.0,109,0,0.0,0,3,2,0.0,36,1,5,0,2.0,0,0,2.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
5187,2023,1,41,42.0,51,0,0.0,0,2,1,0.0,42,1,5,0,1.0,0,0,1.0,1,2,0,0,0,0,0,0.0,1,1,1,0.0,2001,23.0
5188,2023,1,13,13.0,147,0,0.0,0,3,3,0.0,13,1,5,0,1.0,0,0,2.0,1,2,0,0,0,0,1,0.0,0,1,0,0.0,2002,22.0
5189,2023,2,79,78.0,2,1,0.0,1,1,3,0.0,80,5,5,0,1.0,0,0,1.0,1,3,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
5190,2023,2,49,78.0,158,1,0.0,1,1,0,0.0,51,1,5,1,0.0,0,0,4.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2003,21.0
5191,2023,2,77,78.0,187,0,0.0,0,4,2,0.0,78,5,5,0,2.0,0,0,2.0,1,2,0,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
5192,2023,2,58,53.0,18,0,0.0,0,4,3,0.0,53,1,5,1,0.0,0,0,4.0,0,0,1,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
5193,2023,2,47,48.0,96,0,0.0,0,3,2,0.0,48,1,5,1,1.0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
5194,2023,1,21,5.0,33,1,0.0,1,3,3,0.0,5,5,5,0,4.0,1,2,4.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
5195,2023,1,33,34.0,60,0,0.0,0,3,1,0.0,34,1,5,0,0.0,0,0,1.0,0,0,0,0,1,3,0,0.0,1,1,1,0.0,2000,24.0
5196,2023,2,52,30.0,37,0,0.0,0,4,3,0.0,30,1,5,0,1.0,0,0,1.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
5197,2023,2,14,0.0,151,0,0.0,0,4,2,0.0,14,5,5,0,0.0,1,2,0.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
5198,2023,2,0,0.0,157,0,0.0,0,4,3,0.0,0,1,5,1,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,1,1,1,0.0,1998,26.0
5199,2023,1,62,30.0,20,0,0.0,0,3,2,0.0,30,1,2,1,0.0,0,0,1.0,0,0,0,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
5200,2023,2,32,71.0,147,0,0.0,0,4,3,0.0,71,1,5,0,1.0,1,3,0.0,1,3,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
5201,2023,2,56,57.0,128,0,0.0,0,1,3,0.0,57,1,5,1,1.0,0,0,0.0,1,1,1,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
5202,2023,1,22,80.0,46,0,0.0,0,3,3,0.0,80,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,1999,25.0
5203,2023,2,67,78.0,187,0,0.0,0,5,3,0.0,78,1,5,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,1999,25.0
5204,2023,2,0,0.0,157,0,0.0,0,2,2,0.0,0,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
5205,2023,2,77,78.0,177,1,0.0,1,5,3,0.0,78,5,5,1,0.0,0,0,1.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
5206,2023,2,20,78.0,2,1,0.0,1,1,0,0.0,21,5,5,1,0.0,1,2,2.0,1,2,1,0,0,0,0,0.0,1,1,1,0.0,2004,20.0
5207,2023,1,63,78.0,167,1,0.0,1,3,3,0.0,64,1,5,1,0.0,0,0,1.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
5208,2023,2,30,31.0,89,0,0.0,0,2,2,0.0,31,1,5,0,1.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
5209,2023,1,5,11.0,29,0,0.0,0,3,1,0.0,5,1,5,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
5210,2023,2,79,80.0,133,0,0.0,0,1,0,0.0,80,1,5,0,4.0,0,0,4.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
5211,2023,2,77,44.0,43,0,0.0,0,3,1,0.0,21,1,5,0,4.0,1,1,4.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
5212,2023,2,77,78.0,30,0,0.0,0,3,2,0.0,78,5,5,1,0.0,0,0,4.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
5213,2023,2,11,78.0,168,1,0.0,1,1,0,0.0,11,1,5,0,0.0,1,2,0.0,0,0,0,0,0,0,1,0.0,1,1,1,0.0,2004,20.0
5214,2023,2,77,38.0,82,0,0.0,0,3,2,0.0,78,1,5,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,1998,26.0
5215,2023,2,6,6.0,146,0,0.0,0,2,3,0.0,6,5,5,0,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
5216,2023,2,44,5.0,66,0,0.0,0,3,2,0.0,5,1,5,0,4.0,0,0,0.0,1,1,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
5217,2023,2,78,23.0,37,0,0.0,0,3,3,0.0,23,1,5,0,0.0,1,3,0.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
5218,2023,2,20,78.0,41,0,0.0,0,2,1,0.0,78,5,5,0,4.0,1,1,4.0,1,2,1,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
5219,2023,2,14,61.0,66,0,0.0,0,3,2,0.0,61,1,5,1,0.0,0,0,4.0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
5220,2023,1,64,65.0,133,0,0.0,0,1,2,0.0,73,1,5,0,1.0,0,0,2.0,1,2,0,0,0,0,1,0.0,1,1,1,0.0,2003,21.0
5221,2023,2,36,37.0,71,0,0.0,0,2,2,0.0,37,1,5,0,1.0,0,0,0.0,0,0,0,0,1,3,1,0.0,1,1,1,0.0,2000,24.0
5222,2023,2,0,78.0,41,0,0.0,0,4,2,0.0,0,5,5,0,4.0,1,1,4.0,1,2,1,0,1,2,1,0.0,0,1,1,0.0,2001,23.0
5223,2023,2,22,78.0,92,1,0.0,1,4,2,0.0,23,1,5,1,2.0,0,0,0.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
5224,2023,1,20,78.0,92,1,0.0,0,4,3,0.0,21,5,5,0,5.0,1,1,5.0,1,2,1,0,1,1,1,0.0,1,1,1,0.0,2000,24.0
5225,2023,1,14,78.0,99,1,0.0,1,3,3,0.0,62,5,5,0,0.0,0,0,4.0,0,0,1,0,1,2,1,0.0,1,1,1,0.0,2002,22.0
5226,2023,2,0,53.0,2,0,0.0,0,4,3,0.0,53,5,5,0,0.0,0,0,4.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
5227,2023,2,66,78.0,48,1,0.0,1,2,1,0.0,78,1,5,0,0.0,1,2,4.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
5228,2023,2,1,1.0,3,0,0.0,0,3,1,0.0,1,1,2,0,1.0,0,0,4.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
5229,2023,2,0,42.0,51,0,0.0,0,3,3,0.0,42,1,5,1,1.0,0,0,1.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
5230,2023,1,20,68.0,83,0,0.0,0,1,2,0.0,21,1,5,0,1.0,0,0,0.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
5231,2023,1,9,9.0,25,0,0.0,0,2,2,0.0,9,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
5232,2023,2,77,78.0,11,0,0.0,0,4,3,0.0,78,1,5,0,0.0,0,0,0.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2000,24.0
5233,2023,1,62,78.0,107,0,0.0,0,1,1,0.0,63,5,5,0,0.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
5234,2023,1,26,78.0,183,0,0.0,0,4,2,0.0,27,1,5,1,4.0,1,1,4.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
5235,2023,2,47,78.0,41,0,0.0,0,0,0,0.0,5,1,5,0,4.0,1,3,4.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2001,23.0
5236,2023,1,78,79.0,195,0,0.0,0,2,2,0.0,79,1,5,0,0.0,0,0,0.0,0,0,1,0,1,1,0,0.0,0,1,1,0.0,2003,21.0
5237,2023,2,76,5.0,93,0,0.0,0,1,0,0.0,5,1,5,1,1.0,0,0,4.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
5238,2023,1,77,78.0,68,1,0.0,1,3,2,0.0,6,1,5,0,1.0,0,0,1.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
5239,2023,2,5,42.0,51,0,0.0,0,3,1,0.0,5,5,5,0,4.0,1,3,4.0,1,1,1,0,1,4,1,0.0,0,1,1,0.0,2001,23.0
5240,2023,2,22,23.0,54,0,0.0,0,1,0,0.0,23,1,5,1,1.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
5241,2023,2,78,79.0,195,0,0.0,0,2,1,0.0,79,1,5,0,4.0,0,0,4.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2003,21.0
5242,2023,2,60,78.0,187,0,0.0,0,2,1,0.0,61,1,5,1,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
5243,2023,1,33,74.0,152,0,0.0,0,4,1,0.0,74,1,5,0,0.0,0,0,4.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
5244,2023,2,80,81.0,147,0,0.0,0,2,3,0.0,81,1,5,1,1.0,0,0,1.0,0,0,1,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
5245,2023,1,44,29.0,54,0,0.0,0,4,1,0.0,45,1,5,0,1.0,0,0,1.0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
5246,2023,1,54,55.0,147,0,0.0,0,2,2,0.0,55,1,5,0,0.0,0,0,0.0,1,2,0,0,1,2,0,0.0,0,1,0,0.0,2002,22.0
5247,2023,1,0,29.0,54,0,0.0,0,4,2,0.0,0,1,5,0,2.0,0,0,0.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
5248,2023,2,29,30.0,139,0,0.0,0,5,3,0.0,30,1,5,0,1.0,0,0,1.0,0,0,1,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
5249,2023,1,13,57.0,6,0,0.0,0,4,3,0.0,57,5,5,0,1.0,0,0,0.0,0,0,0,0,1,3,1,0.0,0,1,0,0.0,2001,23.0
5250,2023,2,77,78.0,142,0,0.0,0,4,1,0.0,78,1,5,0,1.0,0,0,2.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2000,24.0
5251,2023,2,77,78.0,151,0,0.0,0,3,2,0.0,78,1,5,1,1.0,0,0,1.0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
5252,2023,2,0,5.0,18,0,0.0,0,3,2,0.0,0,1,5,0,5.0,1,1,4.0,1,1,1,0,1,4,1,0.0,0,1,1,0.0,2002,22.0
5253,2023,1,5,5.0,161,1,0.0,1,3,3,0.0,5,5,5,1,5.0,1,1,4.0,0,0,0,0,0,0,1,0.0,1,1,1,0.0,2003,21.0
5254,2023,1,28,5.0,60,0,0.0,0,4,3,0.0,29,1,5,0,1.0,0,0,2.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2001,23.0
5255,2023,1,22,23.0,67,0,0.0,0,2,3,0.0,23,1,5,0,0.0,0,0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
5256,2023,1,52,9.0,25,0,0.0,0,2,3,0.0,53,1,5,0,1.0,0,0,0.0,0,0,1,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
5257,2023,2,36,37.0,79,0,0.0,0,4,3,0.0,37,1,5,0,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
5258,2023,1,33,34.0,47,0,0.0,0,3,3,0.0,34,1,5,0,4.0,1,1,4.0,1,1,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
5259,2023,1,22,71.0,147,0,0.0,0,2,3,0.0,23,1,5,1,0.0,0,0,0.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2004,20.0
5260,2023,1,49,0.0,156,0,0.0,0,3,3,0.0,14,1,5,1,0.0,0,0,0.0,1,3,1,0,1,1,1,0.0,1,1,1,0.0,2001,23.0
5261,2023,1,54,55.0,110,0,0.0,0,2,1,0.0,55,1,5,1,0.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
5262,2023,1,64,67.0,139,0,0.0,0,2,1,0.0,65,1,2,1,1.0,0,0,1.0,0,0,0,0,1,3,0,0.0,0,1,1,0.0,2001,23.0
5263,2023,2,36,37.0,51,0,0.0,0,5,2,0.0,37,1,5,1,1.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
5264,2023,2,77,50.0,162,0,0.0,0,5,2,0.0,78,5,5,0,0.0,0,0,4.0,1,1,0,0,0,0,1,0.0,0,1,1,0.0,1999,25.0
5265,2023,2,35,36.0,167,1,0.0,1,2,2,0.0,36,1,5,1,2.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
5266,2023,1,22,23.0,109,0,0.0,0,4,3,0.0,23,1,2,1,1.0,0,0,0.0,0,0,0,0,1,4,1,0.0,0,1,0,0.0,1999,25.0
5267,2023,2,77,78.0,165,1,0.0,0,2,2,0.0,78,1,5,0,2.0,0,0,2.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
5268,2023,1,54,78.0,162,0,0.0,0,3,1,0.0,55,1,2,1,0.0,0,0,0.0,0,0,1,0,1,3,0,0.0,1,1,0,0.0,2001,23.0
5269,2023,1,32,33.0,74,0,0.0,0,1,2,0.0,33,1,5,0,0.0,0,0,2.0,1,1,0,0,0,0,1,0.0,0,1,0,0.0,2004,20.0
5270,2023,2,35,36.0,22,0,0.0,0,2,2,0.0,36,1,5,1,0.0,0,0,2.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
5271,2023,2,6,6.0,6,0,0.0,0,3,2,0.0,6,1,5,0,4.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
5272,2023,1,77,78.0,177,1,0.0,1,4,3,0.0,78,1,5,0,0.0,1,2,1.0,1,2,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
5273,2023,1,29,78.0,177,1,0.0,1,1,0,0.0,30,1,5,1,2.0,0,0,2.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
5274,2023,1,58,5.0,136,1,0.0,1,4,3,0.0,5,5,5,1,1.0,0,0,4.0,0,0,0,0,1,1,0,0.0,1,1,1,0.0,2000,24.0
5275,2023,1,0,0.0,113,0,0.0,0,0,0,0.0,0,1,5,1,1.0,0,0,1.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2003,21.0
5276,2023,2,79,75.0,153,0,0.0,0,1,2,0.0,80,1,2,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
5277,2023,2,27,28.0,53,0,0.0,0,4,3,0.0,28,1,5,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,1999,25.0
5278,2023,1,80,81.0,42,0,0.0,0,2,3,0.0,81,1,2,0,0.0,0,0,1.0,0,0,1,0,1,3,0,0.0,0,1,0,0.0,2000,24.0
5279,2023,1,21,78.0,41,0,0.0,0,2,1,0.0,22,5,5,0,4.0,1,2,4.0,1,2,1,0,1,3,1,0.0,1,1,1,0.0,2003,21.0
5280,2023,2,50,5.0,33,1,0.0,1,3,3,0.0,79,5,5,0,4.0,1,1,4.0,1,1,1,0,1,3,1,0.0,0,1,1,0.0,2003,21.0
5281,2023,2,13,50.0,100,0,0.0,0,4,3,0.0,13,1,5,0,1.0,0,0,4.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
5282,2023,2,20,21.0,125,0,0.0,0,2,3,0.0,21,1,5,1,0.0,1,2,0.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
5283,2023,1,13,44.0,63,0,0.0,0,2,1,0.0,44,5,5,0,4.0,1,1,4.0,1,1,1,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
5284,2023,2,22,23.0,37,0,0.0,0,2,3,0.0,23,5,5,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
5285,2023,2,60,78.0,177,1,0.0,1,3,3,0.0,61,1,5,1,0.0,1,3,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
5286,2023,2,0,78.0,177,1,0.0,1,2,2,0.0,37,1,5,0,5.0,1,1,0.0,1,1,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
5287,2023,1,5,5.0,18,0,0.0,0,4,2,0.0,5,5,2,0,4.0,1,1,0.0,0,0,0,0,1,3,0,0.0,0,1,1,0.0,2000,24.0
5288,2023,2,29,30.0,2,0,0.0,0,1,0,0.0,30,1,5,0,0.0,0,0,0.0,1,3,0,0,1,3,1,0.0,0,1,1,0.0,2003,21.0
5289,2023,1,5,5.0,17,0,0.0,0,4,2,0.0,5,1,5,0,1.0,0,0,0.0,1,1,1,0,1,2,0,0.0,1,1,1,0.0,2001,23.0
5290,2023,1,49,50.0,58,0,0.0,0,4,3,0.0,50,1,5,0,1.0,0,0,2.0,1,2,0,0,1,2,0,0.0,0,1,0,0.0,2002,22.0
5291,2023,1,35,41.0,85,0,0.0,0,3,2,0.0,36,1,5,1,1.0,0,0,1.0,0,0,0,0,1,3,0,0.0,0,1,0,0.0,2002,22.0
5292,2023,2,50,78.0,41,0,0.0,0,2,2,0.0,51,5,5,0,0.0,1,1,0.0,1,1,1,0,1,2,1,0.0,0,1,1,0.0,2001,23.0
5293,2023,2,77,80.0,88,1,0.0,1,4,3,0.0,80,1,5,0,1.0,0,0,0.0,1,1,0,0,0,0,1,0.0,0,1,0,0.0,1999,25.0
5294,2023,2,41,54.0,109,0,0.0,0,2,2,0.0,23,5,5,0,4.0,1,1,4.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2004,20.0
5295,2023,2,78,79.0,50,0,0.0,0,4,2,0.0,9,1,5,0,0.0,0,0,4.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
5296,2023,2,72,73.0,139,0,0.0,0,1,3,0.0,73,1,5,1,1.0,0,0,2.0,0,0,1,0,0,0,1,0.0,0,1,0,0.0,2003,21.0
5297,2023,1,22,5.0,136,1,0.0,1,1,0,0.0,23,1,5,0,0.0,0,0,1.0,0,0,1,0,1,1,1,0.0,1,1,1,0.0,2004,20.0
5298,2023,2,41,5.0,66,0,0.0,0,1,0,0.0,5,5,5,0,0.0,1,2,0.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2004,20.0
5299,2023,2,78,79.0,8,0,0.0,0,4,2,0.0,79,1,5,1,1.0,0,0,1.0,1,3,1,0,1,2,0,0.0,0,1,1,0.0,2002,22.0
5300,2023,2,0,78.0,158,1,0.0,1,3,1,0.0,0,1,5,0,0.0,0,0,4.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
5301,2023,2,78,79.0,102,0,0.0,0,2,2,0.0,79,1,5,0,0.0,1,2,0.0,1,2,0,0,1,3,0,0.0,0,1,1,0.0,2002,22.0
5302,2023,1,69,61.0,124,0,0.0,0,3,1,0.0,70,1,5,0,0.0,0,0,0.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
5303,2023,1,5,5.0,117,0,0.0,0,1,0,0.0,5,1,5,1,4.0,0,0,0.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2004,20.0
5304,2023,1,29,30.0,141,0,0.0,0,4,2,0.0,30,1,5,1,1.0,0,0,1.0,1,2,0,0,1,1,1,0.0,1,1,1,0.0,2001,23.0
5305,2023,1,77,78.0,168,1,0.0,1,1,2,0.0,78,1,5,0,4.0,1,1,0.0,1,2,1,0,1,3,0,0.0,0,1,1,0.0,2003,21.0
5306,2023,2,51,52.0,61,0,0.0,0,3,3,0.0,52,1,5,0,1.0,0,0,0.0,1,1,0,0,1,2,0,0.0,0,1,1,0.0,2001,23.0
5307,2023,2,77,78.0,151,0,0.0,0,1,0,0.0,78,1,5,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
5308,2023,2,70,71.0,6,0,0.0,0,4,3,0.0,71,1,5,0,1.0,0,0,4.0,0,0,1,0,1,1,1,0.0,1,1,1,0.0,2000,24.0
5309,2023,1,77,78.0,188,0,0.0,0,4,2,0.0,78,1,2,0,1.0,0,0,1.0,1,2,0,0,1,2,1,0.0,0,1,1,0.0,2000,24.0
5310,2023,2,6,54.0,109,0,0.0,0,2,3,0.0,53,1,5,1,2.0,0,0,4.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2004,20.0
5311,2023,2,27,28.0,102,0,0.0,0,2,3,0.0,28,1,2,1,0.0,0,0,0.0,1,3,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
5312,2023,1,77,79.0,47,0,0.0,0,3,2,0.0,78,5,5,1,0.0,0,0,2.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
5313,2023,2,77,78.0,169,1,0.0,1,3,3,0.0,5,5,5,0,4.0,0,0,4.0,1,1,1,0,1,2,1,0.0,1,1,1,0.0,2002,22.0
5314,2023,1,77,78.0,49,0,0.0,0,3,2,0.0,78,1,2,1,0.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
5315,2023,2,77,78.0,169,1,0.0,1,2,2,0.0,78,1,5,1,2.0,0,0,0.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
5316,2023,1,39,66.0,6,0,0.0,0,1,0,0.0,66,1,5,1,1.0,0,0,2.0,1,3,0,0,1,3,0,0.0,0,1,1,0.0,2004,20.0
5317,2023,2,79,80.0,25,0,0.0,0,4,3,0.0,80,1,5,1,0.0,0,0,1.0,1,3,0,0,0,0,1,0.0,0,1,0,0.0,2001,23.0
5318,2023,1,62,6.0,6,0,0.0,0,3,1,0.0,63,1,5,0,0.0,0,0,0.0,0,0,1,0,1,1,1,0.0,1,1,1,0.0,2002,22.0
